"datum_I","datum_II","sex","alter_I","sex_II","alter_II","note_all","not_m","note_d","note_p","note_c","an_1","an_2","an_3","an_4","an_5","an_6","an_7","lm_1","lm_2","lm_3","lm_4","lm_5","lm_6","lm_7","kom_al1","kom_al2","kom_al3","kom_al4","kom_c1","kom_c2","kom_c3","kom_c4","kom_d1","kom_d2","kom_d3","kom_d4","kom_m1","kom_m2","kom_m3","kom_m4","kom_p1","kom_p2","kom_p3","kom_p4","in_al1","in_al2","in_al3","in_c1","in_c2","in_c3","in_d1","in_d2","in_d3","in_m1","in_m2","in_m3","in_p1","in_p2","in_p3","nfc_01","nfc_02","nfc_03","nfc_05","nfc_13","nfc_14","nfc_04g","nfc_06g","nfc_07g","nfc_08g","nfc_09g","nfc_10g","nfc_11g","nfc_12g","nfc_15g","nfc_16g","item_sk","fsk_al","fsk_m","fsk_d","fsk_p","fsk_c","in_al","in_m","in_d","in_p","in_c","hae","fvm","ska_nfc","item_sk_2","kom_al1_2","kom_al2_2","kom_al3_2","kom_al4_2","kom_m1_2","kom_m2_2","kom_m3_2","kom_m4_2","kom_d1_2","kom_d2_2","kom_d3_2","kom_d4_2","kom_p1_2","kom_p2_2","kom_p3_2","kom_p4_2","kom_c1_2","kom_c2_2","kom_c3_2","kom_c4_2","in_al1_2","in_al2_2","in_al3_2","in_m1_2","in_m2_2","in_m3_2","in_d1_2","in_d2_2","in_d3_2","in_p1_2","in_p2_2","in_p3_2","in_c1_2","in_c2_2","in_c3_2","lm_1_2","lm_2_2","lm_3_2","lm_4_2","lm_5_2","lm_6_2","lm_7_2","an_1_2","an_2_2","an_3_2","an_4_2","an_5_2","an_6_2","an_7_2","nfc_01_2","nfc_02_2","nfc_03_2","nfc_05_2","nfc_13_2","nfc_14_2","nfc_04g_2","nfc_06g_2","nfc_07g_2","nfc_08g_2","nfc_09g_2","nfc_10g_2","nfc_11g_2","nfc_12g_2","nfc_15g_2","nfc_16g_2","note_all_2","not_m_2","note_d_2","note_p_2","note_c_2","fsk_al_2","fsk_m_2","fsk_d_2","fsk_p_2","fsk_c_2","hae_2","fvm_2","ska_nfc_2","in_al_2","in_m_2","in_d_2","in_p_2","in_c_2"
2008-03-12,2009-03-20,1,17,1,18,2.9,3,2,4,2,1,2,1,1,1,1,1,3,3,3,3,3,3,3,3,3,4,3,2,2,2,2,4,4,3,3,3,3,3,3,1,1,1,1,4,4,3,2,2,2,4,4,4,4,4,3,1,1,1,6,6,5,6,5,5,2,4,6,5,6,6,6,4,6,6,4,3.25,3,3.5,1,2,3.66666666666667,3.66666666666667,4,1,2,3,1.14285714285714,5.25,2,4,4,4,3,4,3,3,3,4,4,4,4,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,5,4,1,1,1,1,1,1,3,3,3,3,3,2,3,3,3,3,3,1,3,1,5,5,5,6,4,5,6,6,6,5,6,6,6,1,5,6,2.9,3.75,2.75,4.25,3,3.75,3.25,4,1,1,2.85714285714286,2.42857142857143,5.1875,4,4,4.33333333333333,1,1
2008-03-12,2009-03-20,2,17,2,18,2,1,2,NA,NA,1,1,1,1,1,1,1,4,4,4,4,4,2,4,4,4,4,3,2.47668393782383,2.51911977832917,2.40046681904897,2.35016287514864,4,3,3,3,5,5,5,5,2.59640102827763,2.69437585589556,2.51709941655899,2.47047773512093,3,4,4,2.3544236094756,2.34291568467839,2.48831106296906,3,3,3,5,5,5,2.45725871991354,2.4011821524514,2.63850090299803,7,6,5,6,4,4,6,5,6,6,6,6,6,6,6,6,4,3.75,5,3.25,2.56958850896328,2.43660835258765,3.66666666666667,5,3,2.49898059178766,2.39521678570768,3.71428571428571,1,5.6875,4,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,5,5,5,4,4,4,3,4,4,3,4,2,3,4,3,4,4,3,4,1,1,1,1,1,1,2,6,6,5,6,6,5,7,6,7,5,6,6,6,7,7,7,NA,1,2,3,3,5,5,4,4,4,3.57142857142857,1.14285714285714,6.125,4.66666666666667,5,4,3.66666666666667,3
2008-03-12,2009-03-20,2,17,2,18,3.1,4,3,2,3,1,1,2,1,1,1,2,4,1,1,4,1,3,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,5,4,4,3,4,4,3,5,3,1,4,4,4,6,6,4,3.5,3,3,3.25,3,3.33333333333333,3,3,3.33333333333333,3,2.57142857142857,1.28571428571429,4,4,3,3,3,3,4,3,4,3,3,3,3,3,4,3,3,3,4,3,4,3,2,2,2,3,3,3,2,3,3,2,3,3,2,3,3,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,7,4,7,7,1,7,4,4,NA,4,4,3,3,3,3.5,3,3.25,3.5,4,1,3.25,2,3,2.66666666666667,2.66666666666667,2.66666666666667
2008-03-12,2009-03-20,2,17,2,18,2.3,2,2,2,2,1,1,1,1,1,2,2,3,4,3,3,4,3,3,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,3,2,3,3,3,4,4,4,4,4,3,4,3,4,4,3,2,3,4,7,6,5,6,6,3,7,4,6,5,7,7,6,7,7,7,4,4,4,3.75,2.75,3.75,3.66666666666667,3.66666666666667,3.33333333333333,3,4,3.28571428571429,1.28571428571429,6,3,4,4,4,4,4,4,4,4,4,5,5,5,2,2,2,2,2,3,2,2,2,4,4,4,4,4,3.77866935613305,4,3,1.89709073131132,2,2,1.9270090177614,2,2,3,3,3,4,3,3,3,1,1,1,1,1,1,1,6,7,5,6,5,3,6,6,6,6,6,6,6,5,7,7,2.6,2.75,2.25,2.25,3.25,4,4,4.75,2,2.25,3.14285714285714,1,5.8125,3.33333333333333,4,3.59288978537768,1.96569691043711,1.97566967258713
2008-03-12,2009-03-20,2,17,2,18,3.3,2,3,3,NA,1,1,1,1,1,1,1,4,4,4,4,4,2,1,4,4,4,4,1,1,1,1,3,5,4,4,3,3,3,3,1,1,1,1,4,3,4,1,1,1,4,3,3,4,4,4,1,1,1,4,4,6,6,1,6,7,7,7,7,7,7,7,7,7,3,1,4,3,4,1,1,3.66666666666667,4,3.33333333333333,1,1,3.28571428571429,1,5.8125,1,4,5,5,5,3,3,3,3,4,5,4,4,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,3,1,1,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2.2,3,2,4,NA,4.75,3,4.25,1,1,1,1,4,1.66666666666667,1.66666666666667,1.66666666666667,1.66666666666667,1.66666666666667
2008-03-12,2009-03-20,2,17,2,18,3,3,3,3,3,1,1,1,2,1,1,1,3,3,3,3,2,4,3,3,2,2,3,1,1,1,2,3,2,2,3,1,1,1,2,2,2,2,3,3,3,3,2,2,3,3,3,3,2,2,3,2,2,3,6,2,4,6,4,4,2,6,6,4,4,4,4,4,4,4,4,2.5,1.25,2.5,2.25,1.25,3,2.33333333333333,3,2.33333333333333,2.33333333333333,3,1.14285714285714,4.25,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,5,4,3,3,3.26999206146737,4,3,3.51436274165613,3,3,3.02703432889708,4,3,3.67751427643265,5,4,4.32848782608334,3,3,3,3,2,3,3,1,2,1,1,1,1,2,6,4,6,6,5,1,7,6,7,6,6,6,6,7,7,7,3,4,4,3,3,4,4,3.5,4,4.25,2.85714285714286,1.28571428571429,5.8125,3.08999735382246,3.50478758055204,3.00901144296569,3.55917142547755,4.44282927536111
2008-03-12,2009-03-20,1,18,1,19,2.9,2,4,2,4,1,1,1,1,1,1,1,2,1,2,3,2,2,2,3,4,3,4,3,3,3,3,3,4,3,3,4,4,4,3,3,3,3,3,3,2,2,2,2,2,3,2,2,3,2,2,2,2,2,4,2,2,4,4,4,4,3,4,3,6,6,4,7,5,4,3,3.5,3.75,3.25,3,3,2.33333333333333,2.33333333333333,2.33333333333333,2,2,2,1,4.125,3,3,3,3,3,4,4,4,4,3,4,4,3,2,3,2,3,3,3,3,3,3,3,3,4,4,3,3,2,3,2,2,2,2,2,2,2,2,2,3,2,1,3,1,1,1,1,1,1,1,4,4,3,4,3,4,7,7,7,4,7,4,4,7,5,5,2.8,2,3,2,3,3,4,3.5,2.5,3,2.14285714285714,1,4.9375,3,3.66666666666667,2.66666666666667,2,2
2008-03-12,2009-03-20,2,18,2,19,3.2,3,4,3,3,1,1,1,1,1,1,1,3,3,3,3,3,3,3,4,4,4,3,3,4,4,3,4,4,4,3,4,4,4,4,4,4,4,3,2,2,3,2,2,3,2,2,3,2,2,3,3,3,3,5,4,4,5,4,3,3,4,4,5,6,4,5,5,6,6,3,3.75,4,3.75,3.75,3.5,2.33333333333333,2.33333333333333,2.33333333333333,3,2.33333333333333,3,1,4.5625,4,3,4,3,4,4,4,3,3,3,4,3,4,4,4,4,3,2,3,2,2,2,2,3,4,3,3,4,3,3,5,4,4,1,1,1,3,3,3,3,3,3,3,2,1,1,1,1,1,1,6,4,4,6,3,2,6,4,6,6,6,6,5,6,5,6,3.4,NA,3,3.75,2.753,3.5,3.5,3.5,3.75,2.25,3,1.14285714285714,5.0625,2.33333333333333,3.33333333333333,3.33333333333333,4.33333333333333,1
2008-03-12,2009-03-20,2,18,2,19,2.8,4,3,4,2,1,1,1,1,1,1,2,4,4,4,4,3,3,3,3,4,4,4,1,2,1,2,4,5,5,5,4,4,3,4,2,2,2,2,2,2,3,1,1,1,5,5,5,4,3,3,3,3,2,5,4,3,5,2,2,6,2,5,3,7,4,4,5,6,7,3,3.75,3.75,4.75,2,1.5,2.33333333333333,3.33333333333333,5,2.66666666666667,1,3.57142857142857,1.14285714285714,4.375,3,3,4,4,4,4,5,4,4,5,4,5,4,3,2,2,2,1,1,1,1,2,2,4,4,4,4,4,5,5,2,2,3,1,1,1,3,2,2,3,2,2,3,1,1,2,1,2,1,2,4,3,4,5,2,2,6,4,4,5,7,4,5,3,6,6,2.8,3,3,4,NA,3.75,4.25,4.5,2.25,1,2.42857142857143,1.42857142857143,4.375,2.66666666666667,4,4.66666666666667,2.33333333333333,1
2008-03-12,2009-03-20,1,17,1,18,2.5,2,3,4,4,1.91367251010194,1.94758876484402,1.97652571221902,1.7780612244898,1.92049200835457,1.70123927595487,2.05102040816327,3,2,2,3,2.06851306382968,2.16357351853071,2.68942445192205,3,3,3,3,2,3,2.36278641728012,2.35569340505199,3,3,3,3,4,3,4,3,2,2,1.94614040454668,1.93026264182521,2,2,3,2.3544236094756,2.34291568467839,2.48831106296906,1,1,2,5,5,4,2.45725871991354,2.4011821524514,2.63850090299803,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3.5,3,1.96910076159297,2.42961995558303,2.33333333333333,4.66666666666667,1.33333333333333,2.49898059178766,2.39521678570768,2.41735871918321,1.89837141487535,3.8125,4,4,4,4,3,4,4,4,4,4,3,3,3,2.65,2.63888888888889,2.52648566351524,2.45216213282402,2.51396648044693,2.58659217877095,2.50279329608939,2.46282383554302,3,4,4,4,4,4,3,3,3,2.34589738108649,2.39444444444444,2.67302698045396,2.42106818371541,2.47940115743831,2.62655134222186,3,2,2,3,2,2,2,1,1,2,1,1,1,2,4,4,4,4,3,2,6,4,6,4,6,4,6,6,6,5,NA,NA,NA,NA,NA,3.75,4,3.25,2.56688417130704,2.51654394771257,2.28571428571429,1.28571428571429,4.625,3.66666666666667,4,3,2.4711229353283,2.50900689445853
2008-03-12,2009-03-20,1,16,1,17,2.4,3,2,3,3,2,2,2,3,2,2,2,3,2,4,3,2,3,3,4,4,4,4,2,2,1,1,5,5,5,5,3,3,3,3,2,2,1,1,5,4,4,1,1,1,5,5,4,3,3,3,1,1,1,5,4,4,6,3,3,6,5,4,6,7,5,6,5,6,5,4,4,3,5,1.5,1.5,4.33333333333333,3,4.66666666666667,1,1,2.85714285714286,2.14285714285714,5,4,4,4,4,4,3,3,4,2,5,5,5,5,2,1,1,1,2,1,1,1,5,5,4,3,3,3,5,5,5,1,1,1,1,1,1,3,2,4,4,2,2,4,2,4,2,4,3,1,3,4,4,4,7,1,2,6,4,5,5,7,4,6,5,6,6,2.4,3,2,3,3,4,3,5,1.25,1.25,3,2.71428571428571,4.75,4.66666666666667,3,5,1,1
2008-03-12,2009-03-20,1,16,1,17,2.9,3,3,NA,3,2,2,2,3,3,2,2,2,2,3,4,2,2,3,3,2,3,4,2,2,2,2,4,4,4,4,3,2,3,3,2,2,2,1,2,2,3,1,2,2,2,3,3,2,2,3,1,1,1,3,3,5,2,4,4,5,4,3,2,3,3,2,4,4,4,3,3,2.75,4,1.75,2,2.33333333333333,2.33333333333333,2.66666666666667,1,1.66666666666667,2.57142857142857,2.28571428571429,3.4375,2,4,3,3,4,3,2,4,4,4,4,4,3,2,1,1,2,1,1,1,1,3,3,3,2,2,3,3,4,4,1,1,2,1,1,2,2,2,3,3,2,2,3,3,3,2,1,3,2,3,2,3,4,6,4,3,5,4,5,3,4,4,3,4,6,6,2.8,2,3,NA,NA,3.5,3.25,3.75,1.5,1,2.42857142857143,2.42857142857143,4.125,3,2.33333333333333,3.66666666666667,1.33333333333333,1.33333333333333
2008-03-12,2009-03-20,1,16,1,17,2.4,3,2,2,2,2,1,2,2,1,1,2,3,3,3,4,4,3,3,4,5,5,5,3,4,4,4,5,5,5,5,3,4,4,4,3,4,4,4,4,4,4,3,2,3,4,4,4,4,3,4,3,2,3,5,4,5,6,3,4,5,5,6,4,6,6,5,6,5,4,3,4.75,3.75,5,3.75,3.75,4,3.66666666666667,4,2.66666666666667,2.66666666666667,3.28571428571429,1.57142857142857,4.9375,3,4,4,4,4,3,3,4,3,4,4,4,3,1,1,1,1,1,1,1,1,3,2,3,2,2,2,3,2,3,1,1,1,1,1,1,2,2,3,3,3,2,3,2,1,2,1,2,2,2,4,3,4,6,3,4,5,4,4,4,4,5,7,5,4,5,2.3,3,2,2,3,4,3.25,3.75,1,1,2.57142857142857,1.71428571428571,4.4375,2.66666666666667,2,2.66666666666667,1,1
2008-03-12,2009-03-20,1,16,1,17,3.7,3,2,2,4,2,2,2,2,2,2,3,3,3,3,3,3,2,3,2,3,3,3,1,1,1,1,4,5,4,4,3,2,3,3,4,5,4,4,2,2,2,1,1,1,3,3,3,2,3,2,3,3,3,5,3,3,6,4,3,4,3,4,3,4,5,4,5,6,6,3,2.75,2.75,4.25,4.25,1,2,2.33333333333333,3,3,1,2.85714285714286,2.14285714285714,4.25,2,3,3,3,3,3,3,3,3,4,4,4,4,1,1,1,1,1,1,1,1,2,2,2,2,2,1,3,3,3,1,1,1,1,1,1,3,3,3,3,2,2,3,2,2,2,2,2,1,3,5,6,5,6,6,5,6,5,6,5,6,6,6,6,6,6,2.5,2.75,1.75,3,4,3,3,4,1,1,2.71428571428571,2,5.6875,2,1.66666666666667,3,1,1
2008-03-12,2009-03-20,1,16,1,17,2.7,2,2,3,4,2,1,1,1,2,2,3,3,3,3,4,3,2,4,4,4,4,3,1,1,1,1,5,5,5,5,3,2,3,3,2,2,2,2,3,3,4,1,1,1,2,2,2,4,3,4,1,1,2,3,4,4,5,2,2,5,6,6,4,5,4,5,4,6,6,3,3.75,2.75,5,2,1,3.33333333333333,3.66666666666667,2,1.33333333333333,1,3.14285714285714,1.71428571428571,4.4375,3,5,4,4,4,4,3,5,4,4,5,4,5,2,2,2,1,1,1,1,1,4,4,5,4,4,5,3,3,5,1,1,1,1,1,1,2,2,3,4,2,2,4,1,1,2,1,4,3,4,2,5,4,6,3,3,5,7,7,5,6,4,4,4,7,7,2.5,1.75,2.75,NA,NA,4.25,4,4.5,1.75,1,2.71428571428571,2.28571428571429,4.9375,4.33333333333333,4.33333333333333,3.66666666666667,1,1
2008-03-12,2009-03-20,1,16,1,17,2.8,4,2,4,4,2,3,2,1,1,1,1,3,3,4,4,3,3,3,3,3,2,2,1,2,1,1,4,4,4,4,2,2,2,3,1,2,1,1,1,1,2,1,1,2,3,3,4,1,1,4,1,1,3,5,3,5,6,4,5,6,5,5,2,6,4,5,6,6,5,2,2.5,2.25,4,1.25,1.25,1.33333333333333,2,3.33333333333333,1.66666666666667,1.33333333333333,3.28571428571429,1.57142857142857,4.875,1,3,3,3,3,2,2,2,2,4,4,4,3,1,2,1,1,1,2,1,1,3.22811643188657,3,4,2.91174662550156,2,5,3.2296866700879,3,4,2.36450447657627,2,4,1.44323897561499,1,3,3,4,2,4,3,2,3,2,2,1,2,2,1,2,5,6,5,5,3,5,5,4,6,4,6,5,4,5,7,7,3.8,5,2,3,4,3,2,3.75,1.25,1.25,3,1.71428571428571,5.125,3.40937214396219,3.30391554183385,3.40989555669597,2.78816815885876,1.81441299187166
2008-03-12,2009-03-20,1,16,1,17,2.3,2,2,2,3,2,3,2,1,2,2,2,4,4,3,3,3,3,3,4,4,4,4,2,2,2,2,5,4,4,4,3,3,3,3,2,2,2,2,4,4,4,2,2,3,5,5,4,3,4,3,2,2,3,5,3,4,5,3,3,4,4,5,4,6,3,5,5,6,6,3,4,3,4.25,2,2,4,3.33333333333333,4.66666666666667,2.33333333333333,2.33333333333333,3.28571428571429,2,4.4375,3,4,4,4,5,4,4,3,3,4,4,4,4,2,2,2,2,2,2,2,2,4,4,4,3,3,3,4,4,3,1,1,1,1,1,1,3,3,4,3,3,3,3,1,2,2,2,2,1,1,5,5,5,6,4,4,7,4,6,4,7,6,4,6,5,5,2.1,2,2,2,3,4.25,3.5,4,2,2,3.14285714285714,1.57142857142857,5.1875,4,3,3.66666666666667,1,1
2008-03-12,2009-03-20,1,16,1,17,2.8,2,2,3,3,2,3,2,2,3,2,3,3,3,3,3,2,2,3,3,3,3,3,2,3,2,3,3,3,3,3,4,5,4,5,3,4,3,3,2,3,3,2,3,4,3,3,3,4,4,5,4,3,4,4,3,4,4,4,3,4,5,4,3,4,4,4,4,4,3,2,3,4.5,3,3.25,2.5,2.66666666666667,4.33333333333333,3,3.66666666666667,3,2.71428571428571,2.42857142857143,3.8125,2,3,3,3,3,4,4,4,4,3,3,3,3,4,3,3,3,3,3,3,3,2,2,3,3,3,4,2,2,3,2,2,3,1,2,2,3,3,3,3,2,4,2,3,3,2,2,3,2,2,4,3,4,5,3,3,4,3,4,3,3,4,3,4,5,3,3,3,3,4,3,3,4,3,3.25,3,2.85714285714286,2.42857142857143,3.625,2.33333333333333,3.33333333333333,2.33333333333333,2.33333333333333,1.66666666666667
2008-03-12,2009-03-20,1,16,1,17,2.6,3,2,3,4,2,2,2,2,1,2,2,3,3,3,4,3,3,3,4,3,4,3,2,2,2,2,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,1,1,2,4,4,4,2,3,3,3,3,3,4,5,4,4,4,4,3,5,5,4,4,4,4,4,6,6,3,3.5,3,4,3,2,3,2.66666666666667,4,3,1.33333333333333,3.14285714285714,1.85714285714286,4.375,1,3,3,3,3,3,3,3,3,4,4,4,4,2,3,3,2,1,1,1,1,3,3,3,2,2,2,3,3,3,2,2,2,1,1,1,3,3,2,3,2,2,3,2,2,2,1,2,1,2,4,6,3,4,4,4,5,4,4,3,4,4,4,5,6,5,2.7,2,2,3,4,3,3,4,2.5,1,2.57142857142857,1.71428571428571,4.3125,3,2,3,2,1
2008-03-12,2009-03-20,1,16,1,18,3.1,3,4,4,4,2,3,3,3,3,1,4,3,2,3,2,2,2,3,3,3,3,3,2,3,1,1,3,4,3,4,2,3,3,2,2,3,1,1,2,2,3,1,2,3,4,2,3,1,1,3,1,1,3,4,4,4,4,4,4,4,4,3.91966715328183,1,5,4,4,4,4,4.01423110547633,1,3,2.5,3.5,1.75,1.75,2.33333333333333,1.66666666666667,3,1.66666666666667,2,2.42857142857143,2.71428571428571,3.87086864117239,2,3,4,3,3,3,3,3,3,3,4,3,3,2,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,4,1,1,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,1,1,4,4,4,5,3,2,5,3,5,4,5,4,5,5,7,4,3.9,3.25,4,4,4,3.25,3,3.25,1.25,2,2.28571428571429,1.71428571428571,4.3125,2,2.33333333333333,3.33333333333333,1.33333333333333,2
2008-03-12,2009-03-20,2,16,2,17,2.8,2,3,2,3,2,3,2,4,4,3,2,2,3,4,2,3,1,2,3,4,3,4,4,4,4,3,2,3,3,2,5,5,4,5,4,3,4,3,2,2,4,4,4,4,1,1,1,3,3,3,3,3,3,2,4,7,7,2,6,2,4,3,5,4,3,4,5,5,6,3,3.5,4.75,2.5,3.5,3.75,2.66666666666667,3,1,3,4,2.42857142857143,2.85714285714286,4.3125,3,4,3,3,3,4,5,4.09274556778035,4,2,2,3,2,3,3,4,3,4,3,4,4,2,1,2,3,3,4,1,1,3,3,2,3,3,4,4,2,2,3,3,2,2,3,1,1,2,1,1,1,1,3,3,4,3,3,3,5,3,3,4,2,4,1,3,4,3,2.4,3,3,2,3,3.25,4.27318639194509,2.25,3.25,3.75,2.42857142857143,1.14285714285714,3.1875,1.66666666666667,3.33333333333333,1.66666666666667,2.66666666666667,3.66666666666667
2008-03-12,2009-03-20,2,16,2,17,2.1,2,2,2,3,2,2,1,1,1,1,2,3,2,2,3,2,2,3,3,4,3,4,3,3,3,3,3,4,3,3,4,4,4,4,3,3,4,3,2,3,3,3,2,3,2,2,3,3,3,3,4,3,4,5,4,3,4,3,5,5,3,5,5,6,6,4,5,6,6,3,3.5,4,3.25,3.25,3,2.66666666666667,3,2.33333333333333,3.66666666666667,2.66666666666667,2.42857142857143,1.42857142857143,4.6875,4,3,3,3,3,4,4,4,4,3,3,3,3,4,3,4,3,2,2,2,2,3,2,3,3,3,3,2,2,2,3,3,4,2,1,2,2,2,2,3,2,3,2,1,1,1,1,1,1,2,4,4,4,5,4,4,5,4,5,6,5,5,4,5,6,6,2.2,2,2,2,3,3,4,3,3.5,2,2.28571428571429,1.14285714285714,4.75,2.66666666666667,3,2,3.33333333333333,1.66666666666667
2008-03-12,2009-03-20,2,16,2,17,3,3,4,3,3,2,2,2,2,3,2,3,2,2,3,3,2,2,3,4,4,4,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,2,2,2,3,3,3,3,2,1,3,2,2,3,3,3,4,3,4,5,3,4,4,4,3,2,2,3,1,4,4,3,2,4,3.25,3,3,3,2,2.33333333333333,2,3,3,2.42857142857143,2.28571428571429,3.3125,2,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,1,3,2,1,2,2,1,2,2,1,1,1,1,2,3,3,3,3,2,3,1,3,2,1,2,2,2,4,4,4,5,3,3,5,4,4,2,2,4,2,3,3,3,3,3.75,3,3.75,NA,3.25,3,3,3,2.75,2.71428571428571,1.85714285714286,3.4375,1.66666666666667,2,1.66666666666667,1.66666666666667,1
2008-03-12,2009-03-20,2,16,2,17,3.3,3,4,4,4,2,2,1,1,2,1,1,2,2,3,2,2,2,3,3,3,2,2,3,4,3,3,2,3,2,2,3,3,3,2,2,2,1,1,1,2,2,4,3,4,2,2,1,3,3,2,1,1,1,3,4,3,4,5,3,5,4,4,5,3,4,5,4,4,3,2,2.5,2.75,2.25,1.5,3.25,1.66666666666667,2.66666666666667,1.66666666666667,1,3.66666666666667,2.28571428571429,1.42857142857143,3.9375,2,2,3,3,3,3,3,5,3,2,3,3,3,3,3,3,3,3,3,3,4,2,2,3,5,4,5,2,1,3,3,3,3,4,4,4,2,2,3,3,3,2,2,1,1,1,1,1,1,1,5,6,4,5,4,4,5,3,4,4,4,5,4,4,4,4,3.6,4,4,4,3,2.75,3.5,2.75,3,3.25,2.42857142857143,1,4.3125,2.33333333333333,4.66666666666667,2,3,4
2008-03-12,2009-03-20,2,16,2,19,3.6,4,3,3,3,2,3,2,4,3,4,3,2,3,4,4,2,3,1,3,4,3,4,1,3,2,3,4,5,3,4,2,2,2,2,2,3,2,3,4,3,3,1,1,1,4,3,3,1,1,1,1,1,1,2,2,3,6,3,1,4,3,3,1,6,4,4,4,5,3,3,3.5,2,4,2.5,2.25,3.33333333333333,1,3.33333333333333,1,1,2.71428571428571,3,3.375,3,3,4,3,4,3,3,3,3,4,4,4,4,2,2,2,2,3,3,3,3,2,3,3,4,4,3,5,5,5,1,1,1,3,5,5,2,3,2,4,2,1,2,3,2,3,2,2,2,3,3,2,2,2,3,1,6,6,3,6,4,3,4,5,5,4,3,3,3,3,3,3.5,3,4,2,3,2.28571428571429,2.42857142857143,3.6875,2.66666666666667,3.66666666666667,5,1,4.33333333333333
2008-03-12,2009-03-20,1,17,1,17,1.4,1,1,1,2,2,1,2,2,2,2,2,3,3,4,4,3,3,3,4,4,4,4,3,3,3,3,2,2,2,2,5,5,5,5,5,4,5,5,4,5,5,3,3,2,3,3,2,5,5,5,5,5,5,4,5,4,6,4,4,5.29151648203425,6,6,4,4,6,4,5,6,5,2,4,5,2,4.75,3,4.66666666666667,5,2.66666666666667,5,2.66666666666667,3.28571428571429,1.85714285714286,4.89321978012714,1,4,3,5,4,4,4,5,4,3,3,4,3,5,5,5,4,4,4,4,4,5,5,5,5,4,5,4,3.96600583457667,4,5,5,5,4,4,4,3,3,4,4,3,3,4,1,1,2,2,1,1,2,5,4,5,5,4,5,7,6,6,4,6,6,7,6,6,7,1.4,1,1,1,1,4,4.25,3.25,4.75,4,3.42857142857143,1.42857142857143,5.5625,5,4.66666666666667,3.98866861152556,5,4
2008-03-12,2009-03-20,1,17,1,18,2.4,1,3,2,3,2,4,2,2,3,2,1,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,3,4,3,4,5,5,5,5,4,4,4,3,4,4,3,4,4,4,3,4,3,5,5,5,4,4,4,6,6,5,5,6,5,4,5,6,6,7,5,6,6,6,6,3,3,5,3.5,3.75,2.75,3.66666666666667,5,3.33333333333333,4,4,3.57142857142857,2.28571428571429,5.625,3,4,3,4,4,4,4,4,4,3,4,4,4,3,3,3,3,2,3,3,3,4,4,4,5,5,5,4,4,4,4,4,5,3,3,4,4,4,4,3,3,3,3,3,4,2,3,3,2,1,6,5,5,6,5,5,5,6,6,6,7,6,5,5,6,6,2.4,2,2.5,2,3,3.75,4,3.75,3,2.75,3.42857142857143,2.57142857142857,5.625,4,5,4,4.33333333333333,3.33333333333333
2008-03-12,2009-03-20,1,17,1,18,2.4,3,3,3,2,2,4,3,2,2,4,2,2,3,2,1,2,2,2,3,4,3,3,3,3,3,3,3,4,3,3,3,2,2,2,2,2,2,2,3,3,4,3,5,4,4,4,4,2,3,2,2,2,2,4,4,4,4,3,3,4,3,4,5,6,6,5,6,6,7,4,3.25,2.25,3.25,2,3,3.33333333333333,2.33333333333333,4,2,4,2,2.71428571428571,4.625,2,3,3,3,3,3,3,4,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3.03665367667524,3,3,5,5,4,2,2,1,3,3,3,2,2,1,2,3,1,3,2,3,1,1,1,2,1,4,4,3,3,2,2,6,5,5,4,5,6,6,5,6,6,2.7,2.75,2.25,3,3,3,3.25,3,2,2,2,1.57142857142857,4.5,3,3.01221789222508,4.66666666666667,1.66666666666667,3
